movie_company,rating,western_violent_movie
20th Century Fox Home Entertainment,6.4,Notorious
20th Century Fox Home Entertainment,6.4,Notorious
20th Century Fox Home Entertainment,6.2,Hitman
20th Century Fox Home Entertainment,5.3,Pathfinder
20th Century Fox Home Entertainment,7.3,Live Free or Die Hard
20th Century Fox Home Entertainment,5.3,Pathfinder
20th Century Fox Home Entertainment,7.3,Live Free or Die Hard
20th Century Fox Home Entertainment,6.2,Hitman
20th Century Fox Home Entertainment,6.5,Silent Hill
20th Century Fox Home Entertainment,7.3,Sunshine
20th Century Fox Home Entertainment,7.3,Sunshine
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,5.0,Shutter
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.5,Silent Hill
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,5.4,The Omen
20th Century Fox Home Entertainment,5.4,The Omen
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.8,Street Kings
20th Century Fox Home Entertainment,6.5,Silent Hill
20th Century Fox Home Entertainment,7.9,Taken
20th Century Fox Home Entertainment,4.1,Triloquist
20th Century Fox Home Entertainment,6.0,The Sentinel
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,4.9,The Visitation
20th Century Fox Home Entertainment,7.4,The Simpsons Movie
20th Century Fox Home Entertainment,7.3,Wristcutters: A Love Story
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,4.6,Tunnel Rats
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,6.0,The Sentinel
20th Century Fox Home Entertainment,5.3,The Pink Panther 2
20th Century Fox Home Entertainment,6.0,The Sentinel
20th Century Fox Home Entertainment,6.0,The Sentinel
20th Century Fox Home Entertainment,6.0,The Sentinel
20th Century Fox Home Entertainment,6.0,The Sentinel
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,7.0,The Secret Life of Bees
20th Century Fox Home Entertainment,6.7,X-Men Origins: Wolverine
20th Century Fox Home Entertainment,4.6,The Marine
20th Century Fox Home Entertainment,4.6,The Marine
20th Century Fox Home Entertainment,4.6,The Marine
20th Century Fox Home Entertainment,5.4,The Day the Earth Stood Still
20th Century Fox Home Entertainment,5.4,The Day the Earth Stood Still
20th Century Fox Home Entertainment,5.4,The Day the Earth Stood Still
20th Century Fox Home Entertainment,5.4,The Day the Earth Stood Still
20th Century Fox Home Entertainment,5.3,The Butcher
20th Century Fox Home Entertainment,5.3,The Butcher
20th Century Fox Home Entertainment,5.3,The Butcher
20th Century Fox Home Entertainment,5.4,The Day the Earth Stood Still
20th Century Fox Home Entertainment,3.1,Dragonball Evolution
20th Century Fox Home Entertainment,3.1,Dragonball Evolution
20th Century Fox Home Entertainment,4.3,Black Christmas
20th Century Fox Home Entertainment,4.3,Black Christmas
20th Century Fox Home Entertainment,3.1,Dragonball Evolution
20th Century Fox Home Entertainment,3.1,Dragonball Evolution
20th Century Fox Home Entertainment,3.1,Dragonball Evolution
20th Century Fox Home Entertainment,3.1,Dragonball Evolution
20th Century Fox Home Entertainment,7.3,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
20th Century Fox Home Entertainment,3.4,Drawn in Blood
20th Century Fox Home Entertainment España S.A.,3.1,Dragonball Evolution
20th Century Fox Home Entertainment España S.A.,3.1,Dragonball Evolution
20th Century Fox Home Entertainment Japan,7.3,Live Free or Die Hard
20th Century Fox Home Entertainment Japan,7.3,Live Free or Die Hard
20th Century Fox Home Entertainment Japan,7.3,Live Free or Die Hard
20th Century Fox Home Entertainment Japan,7.2,Rocky Balboa
20th Century Fox Home Entertainment Japan,5.2,My Super Ex-Girlfriend
20th Century Fox Home Entertainment Japan,7.7,The Last King of Scotland
20th Century Fox Home Entertainment Japan,7.7,The Last King of Scotland
20th Century Fox Home Entertainment Japan,4.6,The Marine
20th Century Fox Home Entertainment Japan,4.6,The Marine
20th Century Fox Home Entertainment Japan,4.6,The Marine
20th Century Fox Home Entertainment Japan,4.6,The Marine
20th Century Fox Home Entertainment Japan,4.6,The Marine
20th Century Fox Home Entertainment Japan,4.6,The Marine
20th Century Fox Home Entertainment Japan,7.3,Sunshine
20th Century Fox Home Entertainment Japan,7.3,Sunshine
20th Century Fox Home Entertainment Japan,6.8,Tristan + Isolde
20th Century Fox Home Entertainment Japan,6.8,X-Men: The Last Stand
20th Century Fox Home Entertainment Japan,6.0,The Sentinel
20th Century Fox Home Entertainment Japan,6.0,The Sentinel
20th Century Fox Home Entertainment Japan,7.4,The Simpsons Movie
20th Century Fox Home Entertainment Japan,6.8,Tristan + Isolde
20th Century Fox Home Entertainment Japan,6.8,Tristan + Isolde
20th Century Fox Home Entertainment Japan,5.2,Turistas
20th Century Fox Italia,7.4,The Simpsons Movie
20th Century Fox Italia,6.8,Tristan + Isolde
20th Century Fox Italia,5.3,The Pink Panther
20th Century Fox Italia,6.8,Tristan + Isolde
20th Century Fox Italia,6.8,Tristan + Isolde
20th Century Fox Italia,5.4,The Day the Earth Stood Still
20th Century Fox Italia,7.3,The Fountain
20th Century Fox Italia,7.3,The Fountain
20th Century Fox Netherlands,7.3,The Fountain
20th Century Fox Netherlands,6.4,The Hills Have Eyes
20th Century Fox Netherlands,7.3,The Fountain
20th Century Fox Netherlands,7.7,The Last King of Scotland
20th Century Fox Netherlands,7.7,The Last King of Scotland
20th Century Fox Netherlands,6.4,The Hills Have Eyes
20th Century Fox Netherlands,6.4,The Hills Have Eyes
20th Century Fox Netherlands,6.1,Lions for Lambs
20th Century Fox Netherlands,6.1,Lions for Lambs
20th Century Fox Netherlands,5.3,Max Payne
20th Century Fox Netherlands,5.3,Max Payne
20th Century Fox Netherlands,6.2,Hitman
20th Century Fox Netherlands,7.3,Live Free or Die Hard
20th Century Fox Netherlands,7.3,Live Free or Die Hard
20th Century Fox Netherlands,6.2,Hitman
20th Century Fox Netherlands,6.2,Hitman
20th Century Fox Netherlands,7.3,Live Free or Die Hard
20th Century Fox Netherlands,7.3,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
20th Century Fox Netherlands,3.1,Dragonball Evolution
20th Century Fox Netherlands,3.1,Dragonball Evolution
20th Century Fox Netherlands,6.6,Australia
20th Century Fox Netherlands,6.6,Australia
20th Century Fox Netherlands,5.6,4: Rise of the Silver Surfer
20th Century Fox Netherlands,5.6,4: Rise of the Silver Surfer
20th Century Fox Netherlands,4.7,AVPR: Aliens vs Predator - Requiem
20th Century Fox Netherlands,8.0,Avatar
20th Century Fox Netherlands,4.7,AVPR: Aliens vs Predator - Requiem
20th Century Fox Netherlands,8.0,Avatar
20th Century Fox Netherlands,8.0,Avatar
20th Century Fox Netherlands,5.9,Jumper
20th Century Fox Netherlands,2.3,Epic Movie
20th Century Fox Netherlands,2.3,Epic Movie
20th Century Fox Netherlands,6.8,X-Men: The Last Stand
20th Century Fox Netherlands,7.4,The Simpsons Movie
20th Century Fox Netherlands,6.0,The Sentinel
20th Century Fox Netherlands,6.0,The Sentinel
20th Century Fox Netherlands,6.7,X-Men Origins: Wolverine
20th Century Fox Netherlands,6.7,X-Men Origins: Wolverine
20th Century Fox Netherlands,6.7,X-Men Origins: Wolverine
20th Century Fox Netherlands,5.3,The Pink Panther
20th Century Fox Netherlands,5.8,The X Files: I Want to Believe
20th Century Fox Netherlands,5.8,The X Files: I Want to Believe
20th Century Fox Netherlands,5.2,My Super Ex-Girlfriend
20th Century Fox Netherlands,7.2,Rocky Balboa
20th Century Fox Netherlands,5.4,The Omen
20th Century Fox Netherlands,6.8,Street Kings
20th Century Fox Netherlands,6.8,Street Kings
20th Century Fox Netherlands,7.3,Sunshine
20th Century Fox Netherlands,7.3,Sunshine
20th Century Fox Netherlands,5.4,The Omen
20th Century Fox Netherlands,6.8,Street Kings
20th Century Fox Norway,5.4,The Day the Earth Stood Still
20th Century Fox of Germany,6.4,The Hills Have Eyes
20th Century Fox of Germany,7.7,The Last King of Scotland
20th Century Fox of Germany,7.7,The Last King of Scotland
20th Century Fox of Germany,6.4,The Hills Have Eyes
20th Century Fox of Germany,5.4,The Day the Earth Stood Still
20th Century Fox of Germany,6.4,The Hills Have Eyes
20th Century Fox of Germany,5.1,The Happening
20th Century Fox of Germany,7.3,Sunshine
20th Century Fox of Germany,7.9,Taken
20th Century Fox of Germany,5.0,Shutter
20th Century Fox of Germany,7.3,Sunshine
20th Century Fox of Germany,5.4,The Omen
20th Century Fox of Germany,5.4,The Omen
20th Century Fox of Germany,7.9,Taken
20th Century Fox of Germany,7.9,Taken
20th Century Fox of Germany,8.0,Avatar
20th Century Fox of Germany,4.7,AVPR: Aliens vs Predator - Requiem
20th Century Fox of Germany,4.7,AVPR: Aliens vs Predator - Requiem
20th Century Fox of Germany,6.6,Australia
20th Century Fox of Germany,6.6,Australia
20th Century Fox of Germany,8.0,Avatar
20th Century Fox of Germany,8.0,Avatar
20th Century Fox of Germany,7.3,Live Free or Die Hard
20th Century Fox of Germany,7.3,Live Free or Die Hard
20th Century Fox of Germany,5.3,Pathfinder
20th Century Fox of Germany,5.3,Pathfinder
20th Century Fox of Germany,7.3,Live Free or Die Hard
20th Century Fox of Germany,6.2,Hitman
20th Century Fox of Germany,6.1,Lions for Lambs
20th Century Fox of Germany,6.1,Lions for Lambs
20th Century Fox of Germany,6.2,Hitman
20th Century Fox of Germany,6.2,Hitman
20th Century Fox of Germany,7.1,Valkyrie
20th Century Fox of Germany,7.1,Valkyrie
20th Century Fox of Germany,7.1,Valkyrie
20th Century Fox of Germany,7.1,Valkyrie
20th Century Fox of Germany,7.1,Valkyrie
20th Century Fox of Germany,7.1,Valkyrie
20th Century Fox of Germany,7.2,Rocky Balboa
20th Century Fox of Germany,3.8,In the Name of the King: A Dungeon Siege Tale
20th Century Fox of Germany,5.1,Jennifer's Body
20th Century Fox of Germany,3.8,In the Name of the King: A Dungeon Siege Tale
20th Century Fox of Germany,3.8,In the Name of the King: A Dungeon Siege Tale
20th Century Fox of Germany,3.8,In the Name of the King: A Dungeon Siege Tale
20th Century Fox of Germany,3.8,In the Name of the King: A Dungeon Siege Tale
20th Century Fox of Germany,3.8,In the Name of the King: A Dungeon Siege Tale
20th Century Fox of Germany,7.4,Trade
20th Century Fox of Germany,7.4,The Simpsons Movie
20th Century Fox of Germany,7.4,Trade
20th Century Fox of Germany,7.4,Trade
20th Century Fox of Germany,7.4,Trade
20th Century Fox of Germany,6.8,X-Men: The Last Stand
20th Century Fox of Germany,7.4,Trade
20th Century Fox of Germany,6.7,X-Men Origins: Wolverine
20th Century Fox of Germany,6.7,X-Men Origins: Wolverine
20th Century Fox of Germany,6.7,X-Men Origins: Wolverine
20th Century Fox of Germany,5.3,The Pink Panther
20th Century Fox of Germany,7.4,Trade
20th Century Fox of Germany,5.8,The X Files: I Want to Believe
20th Century Fox of Germany,5.8,The X Files: I Want to Believe
21 Entertainment,5.3,Tell-Tale
21 Entertainment,5.3,Tell-Tale
21st Century,5.5,Tenderness
21st Century Pictures,4.8,Stag Night
21st Century Pictures,4.8,Stag Night
21st Century Pictures,7.7,The Trials of Darryl Hunt
21st Century Pictures,4.9,No Man's Land: The Rise of Reeker
21st Century Pictures,4.9,No Man's Land: The Rise of Reeker
21st Century Pictures,4.7,Pig Hunt
21st Century Pictures,4.6,The Box
21st Century Pictures,5.8,Night Train
21st Century Pictures,5.8,Night Train
21st Century Pictures,5.8,Night Train
21st Century Pictures,5.8,Night Train
2BE,8.2,Sacrifice
2BE,8.1,Pilot
2BE,8.2,Sacrifice
3L Filmverleih,6.1,Adam Resurrected
3L Filmverleih,6.1,Adam Resurrected
3L Filmverleih,5.2,My Mom's New Boyfriend
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,5.2,My Mom's New Boyfriend
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,7.4,Running Scared
3L Filmverleih,5.2,My Mom's New Boyfriend
3L Filmverleih,5.2,My Mom's New Boyfriend
3L Filmverleih,5.0,Wicked Little Things
3L Filmverleih,5.0,Wicked Little Things
3L Filmverleih,5.6,Home of the Brave
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.6,King of California
3L Filmverleih,6.6,King of California
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,6.4,Lonely Hearts
3L Filmverleih,5.7,The Death and Life of Bobby Z
3L Filmverleih,5.7,The Contract
3L Filmverleih,5.7,The Contract
3L Filmverleih,5.7,The Contract
3L Filmverleih,5.7,The Contract
3L Filmverleih,5.7,The Contract
3L Filmverleih,5.7,The Contract
3L Filmverleih,5.7,The Death and Life of Bobby Z
4Digital Media,5.9,Tôkyô zankoku keisatsu
4Digital Media,5.9,Tôkyô zankoku keisatsu
791 Cine,7.1,Shotgun Stories
791 Cine,7.1,Shotgun Stories
791 Cine,7.1,Shotgun Stories
791 Cine,7.1,Shotgun Stories
8-Films,4.1,Black Devil Doll
A-Film Distribution,7.1,Brothers
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.1,Drømmen
A-Film Distribution,7.1,Brothers
A-Film Distribution,7.3,Before the Devil Knows You're Dead
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.1,Death Proof
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.3,Before the Devil Knows You're Dead
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,7.3,Der Baader Meinhof Komplex
A-Film Distribution,6.7,Seraphim Falls
A-Film Distribution,7.7,Religulous
A-Film Distribution,6.7,Scoop
A-Film Distribution,6.7,Seraphim Falls
A-Film Distribution,6.7,Seraphim Falls
A-Film Distribution,5.9,Saw VI
A-Film Distribution,7.7,Religulous
A-Film Distribution,7.7,Religulous
A-Film Distribution,7.7,Nanking
A-Film Distribution,7.7,Nanking
A-Film Distribution,5.7,Savage Grace
A-Film Distribution,7.7,Nanking
A-Film Distribution,5.7,Savage Grace
A-Film Distribution,5.9,Saw VI
A-Film Distribution,6.8,Red Road
A-Film Distribution,6.1,The Limits of Control
A-Film Distribution,6.2,The Midnight Meat Train
A-Film Distribution,6.2,The Midnight Meat Train
A-Film Distribution,6.2,The Midnight Meat Train
A-Film Distribution,6.2,The Midnight Meat Train
A-Film Distribution,6.1,The Limits of Control
A-Film Distribution,6.1,The Limits of Control
A-Film Distribution,6.8,The Brothers Bloom
A-Film Distribution,7.8,Apocalypto
A-Film Distribution,7.8,Apocalypto
A-Film Distribution,7.8,Apocalypto
A-Film Distribution,7.0,9
A-Film Distribution,6.9,Anonyma - Eine Frau in Berlin
A-Film Distribution,6.9,Anonyma - Eine Frau in Berlin
A-Film Distribution,6.9,Anonyma - Eine Frau in Berlin
A-Film Distribution,6.9,A londoni férfi
A-Film Distribution,7.8,Auf der anderen Seite
A-Film Distribution,6.5,A Perfect Getaway
A-Film Distribution,6.7,Cassandra's Dream
A-Film Distribution,6.5,A Perfect Getaway
A-Film Distribution,6.9,Sunshine Cleaning
A-Film Distribution,7.4,Precious
A-Film Distribution,7.3,Planet Terror
A-Film Distribution,7.3,Planet Terror
A-Film Distribution,6.9,Sunshine Cleaning
A-Film Distribution,7.5,The Wind That Shakes the Barley
A-Film Distribution,7.5,This Film Is Not Yet Rated
A-Film Distribution,7.5,The Wind That Shakes the Barley
A-Film Distribution,7.5,The Wind That Shakes the Barley
A-Film Distribution,7.6,Milk
A-Film Distribution,6.2,Love in the Time of Cholera
A-Film Distribution,7.9,Persepolis
A-Film Distribution,7.6,Milk
A-Film Distribution,7.6,Milk
A-Film Distribution,7.6,Milk
A-Film Distribution,7.9,Persepolis
A-Film Distribution,7.6,Milk
A-Film Distribution,7.6,Milk
A-Film Distribution,6.3,Married Life
A-Film Distribution,6.8,Inland Empire
A-Film Distribution,6.8,Interview
A-Film Distribution,6.8,Interview
A-Film Distribution,8.2,Into the Wild
A-Film Distribution,7.2,Frozen River
A-Film Distribution,7.5,Jesus Camp
A-Film Distribution,7.2,Frozen River
A-Film Distribution,6.8,Goya's Ghosts
A-Film Distribution,6.3,Fast Food Nation
A-Film Distribution,6.8,Interview
A-Film Distribution,6.8,Inland Empire
A-Film Distribution,8.2,Into the Wild
A-Film Distribution,6.8,Inland Empire
A-Film Home Entertainment,6.8,Interview
A-Film Home Entertainment,6.8,Inland Empire
A-Film Home Entertainment,6.9,Ghosts of Cité Soleil
A-Film Home Entertainment,6.8,Inland Empire
A-Film Home Entertainment,6.8,Inland Empire
A-Film Home Entertainment,6.9,Ghosts of Cité Soleil
A-Film Home Entertainment,8.2,Into the Wild
A-Film Home Entertainment,8.2,Into the Wild
A-Film Home Entertainment,7.2,Frozen River
A-Film Home Entertainment,7.5,Jesus Camp
A-Film Home Entertainment,7.3,Planet Terror
A-Film Home Entertainment,6.9,Sunshine Cleaning
A-Film Home Entertainment,6.9,Sunshine Cleaning
A-Film Home Entertainment,7.3,Planet Terror
A-Film Home Entertainment,7.3,Planet Terror
A-Film Home Entertainment,7.3,Planet Terror
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,6.2,The Midnight Meat Train
A-Film Home Entertainment,7.3,Der Baader Meinhof Komplex
A-Film Home Entertainment,7.3,Der Baader Meinhof Komplex
