movie_company,rating,complete_euro_dark_movie
Blitz,6.9,Orphan
BMG Video,6.6,Hannibal
BMG Video,6.6,Hannibal
BMG Video,6.6,Hannibal
BMG Video,7.7,Der Tunnel
BMG Video,7.7,Der Tunnel
BMG Video,7.7,Der Tunnel
BMG Video,7.7,Der Tunnel
Bodega Films,7.0,Pieces of April
Bonton Home Entertainment (BHE),7.0,The Cooler
Bonton Home Entertainment (BHE),7.0,The Cooler
Bontonfilm,5.3,The Pink Panther
Bontonfilm,8.3,Der Untergang
Bontonfilm,7.3,Monster
Bontonfilm,7.9,Crash
Bontonfilm,7.3,Monster
Bontonfilm,7.3,Monster
Bontonfilm,7.9,Crash
Bontonfilm,7.9,Crash
Bontonfilm,7.3,Monster
Bontonfilm,7.9,Crash
Bontonfilm,7.9,Crash
Bontonfilm,8.0,Avatar
Bontonfilm,8.0,Avatar
Bontonfilm,8.0,Avatar
Bontonfilm,7.3,Monster
Bontonfilm,7.9,Crash
Bontonfilm,7.3,Monster
Bontonfilm,7.9,Crash
Bontonfilm,7.9,Crash
Bontonfilm,7.3,Monster
Bontonfilm,8.3,Der Untergang
Bontonfilm,8.3,Der Untergang
Bontonfilm,7.7,Minority Report
Bontonfilm,8.3,Der Untergang
Bontonfilm,7.9,Crash
Bontonfilm,8.3,Der Untergang
Bontonfilm,7.3,Monster
Bontonfilm,7.3,Monster
Bontonfilm,7.7,Minority Report
Bontonfilm,7.7,Minority Report
Bontonfilm,7.9,Crash
Bontonfilm,7.3,Monster
Bontonfilm,8.3,Der Untergang
Bontonfilm,7.3,Monster
Bontonfilm,7.3,Monster
Bravo! Television,6.1,The Ladykillers
Bridge Entertainment Group,7.1,The Grey Zone
Bridge Entertainment Group,7.1,The Grey Zone
British Broadcasting Corporation (BBC),6.8,The Matador
British Broadcasting Corporation (BBC),6.8,The Matador
British Broadcasting Corporation (BBC),6.5,The Village
British Broadcasting Corporation (BBC),6.8,The Matador
British Broadcasting Corporation (BBC),6.8,The Matador
British Broadcasting Corporation (BBC),6.5,The Village
British Broadcasting Corporation (BBC),7.5,The Three Burials of Melquiades Estrada
British Broadcasting Corporation (BBC),7.5,The Three Burials of Melquiades Estrada
British Broadcasting Corporation (BBC),7.5,The Three Burials of Melquiades Estrada
British Broadcasting Corporation (BBC),7.0,Whap
Budapest Film,6.5,Wonderland
Budapest Film,6.5,Wonderland
Budapest Film,6.5,Wonderland
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.1,The Ladykillers
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.1,The Ladykillers
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,The Village
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,7.9,Cinderella Man
Buena Vista Home Entertainment,7.9,Cinderella Man
Buena Vista Home Entertainment,7.3,Frida
Buena Vista Home Entertainment,7.9,Cinderella Man
Buena Vista Home Entertainment,7.9,Cinderella Man
Buena Vista Home Entertainment,7.9,Cinderella Man
Buena Vista Home Entertainment,7.5,Gangs of New York
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,7.2,Cold Mountain
Buena Vista Home Entertainment,7.5,Gangs of New York
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,7.9,Cinderella Man
Buena Vista Home Entertainment,7.2,K-PAX
Buena Vista Home Entertainment,7.2,Cold Mountain
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,7.2,K-PAX
Buena Vista Home Entertainment,6.5,Atlantis: The Lost Empire
Buena Vista Home Entertainment,7.2,K-PAX
Buena Vista Home Entertainment,7.2,K-PAX
Buena Vista Home Entertainment,7.3,Frida
Buena Vista Home Entertainment (BVHE),6.1,The Ladykillers
Buena Vista Home Entertainment (BVHE),6.8,The Matador
Buena Vista Home Entertainment (BVHE),6.8,The Matador
Buena Vista Home Entertainment (BVHE),6.1,The Ladykillers
Buena Vista Home Entertainment (BVHE),6.8,The Matador
Buena Vista Home Entertainment (BVHE),6.8,The Matador
Buena Vista Home Video,6.5,The Village
Buena Vista Home Video,6.5,The Village
Buena Vista Home Video,6.5,Atlantis: The Lost Empire
Buena Vista Home Video,6.5,Atlantis: The Lost Empire
Buena Vista Home Video,7.5,Gangs of New York
Buena Vista Home Video,7.2,Cold Mountain
Buena Vista Home Video,7.2,Cold Mountain
Buena Vista Home Video,7.5,Gangs of New York
Buena Vista International,7.1,Chicago
Buena Vista International,7.0,An Unfinished Life
Buena Vista International,7.9,Cinderella Man
Buena Vista International,5.2,Hollywood Homicide
Buena Vista International,7.1,Chicago
Buena Vista International,7.1,Bad Santa
Buena Vista International,5.2,Hollywood Homicide
Buena Vista International,7.1,Chicago
Buena Vista International,7.1,Bad Santa
Buena Vista International,7.3,Frida
Buena Vista International,7.3,Frida
Buena Vista International,7.1,Chicago
Buena Vista International,7.3,Frida
Buena Vista International,7.3,Frida
Buena Vista International,7.1,Bad Santa
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.6,Equilibrium
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.6,Equilibrium
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.2,Cold Mountain
Buena Vista International,7.6,Equilibrium
Buena Vista International,6.5,Atlantis: The Lost Empire
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,6.5,Atlantis: The Lost Empire
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.4,Capote
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.4,Capote
Buena Vista International,7.1,Chicago
Buena Vista International,7.1,Chicago
Buena Vista International,7.0,An Unfinished Life
Buena Vista International,7.1,Bad Santa
Buena Vista International,7.1,Bad Santa
Buena Vista International,7.9,Cinderella Man
Buena Vista International,7.4,Capote
Buena Vista International,6.2,Human Nature
Buena Vista International,7.1,Bad Santa
Buena Vista International,7.9,Cinderella Man
Buena Vista International,6.5,The Village
Buena Vista International,5.8,Suspect Zero
Buena Vista International,6.4,The Da Vinci Code
Buena Vista International,6.2,The Human Stain
Buena Vista International,6.7,The Exorcism of Emily Rose
Buena Vista International,6.8,The Matador
Buena Vista International,6.8,The Matador
Buena Vista International,6.8,The Matador
Buena Vista International,6.8,The Matador
Buena Vista International,6.4,The Da Vinci Code
Buena Vista International,6.0,Running with Scissors
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.8,The Matador
Buena Vista International,6.5,The Village
Buena Vista International,7.5,The Aviator
Buena Vista International,6.1,The Ladykillers
Buena Vista International,6.1,The Ladykillers
Buena Vista International,6.1,The Ladykillers
Buena Vista International,6.1,The Ladykillers
Buena Vista International,6.1,The Ladykillers
Buena Vista International,6.1,The Ladykillers
Buena Vista International,7.5,The Aviator
Buena Vista International,6.5,The Village
Buena Vista International,6.2,The Human Stain
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.2,The Human Stain
Buena Vista International,8.2,No Country for Old Men
Buena Vista International,8.2,No Country for Old Men
Buena Vista International,6.8,The Matador
Buena Vista International,6.8,The Matador
Buena Vista International,6.8,The Matador
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,8.2,No Country for Old Men
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,6.5,The Village
Buena Vista International,5.8,Suspect Zero
Buena Vista International,6.5,The Village
Buena Vista International,5.8,Suspect Zero
Buena Vista International,6.5,The Village
Buena Vista International,6.2,The Human Stain
Buena Vista International (Sweden),7.5,Gangs of New York
Buena Vista International (Sweden),6.5,Atlantis: The Lost Empire
Buena Vista International (Sweden),6.5,Atlantis: The Lost Empire
Buena Vista International (Sweden),7.2,K-PAX
Buena Vista International (Sweden),7.2,K-PAX
Buena Vista International (Sweden),7.2,K-PAX
Buena Vista International (Sweden),7.2,K-PAX
Buena Vista International (Sweden),7.5,Gangs of New York
Buena Vista International Finland,7.5,Gangs of New York
Buena Vista International Finland,6.5,Atlantis: The Lost Empire
Buena Vista International Finland,7.5,Gangs of New York
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,6.5,Atlantis: The Lost Empire
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,7.2,K-PAX
Buena Vista International Finland,6.5,The Village
Buena Vista International Finland,6.5,The Village
Buena Vista International Finland,6.1,The Ladykillers
Buena Vista International Italia,6.1,The Ladykillers
Buena Vista International Italia,6.7,The Deep End
Buena Vista International Italia,6.7,The Deep End
Buena Vista International Italia,6.5,The Village
Buena Vista International Italia,6.5,The Village
Buena Vista International Italia,7.9,Cinderella Man
Buena Vista International Italia,7.1,Chicago
Buena Vista International Italia,7.6,Equilibrium
Buena Vista International Italia,7.6,Equilibrium
Buena Vista International Italia,7.6,Equilibrium
Buena Vista International Italia,7.9,Cinderella Man
Buena Vista International Italia,7.3,Frida
Buena Vista International Italia,7.3,Frida
Buena Vista International Italia,7.1,Chicago
Buena Vista International Italia,7.1,Chicago
Buena Vista International Spain,7.2,Cold Mountain
Buena Vista International Spain,7.2,Cold Mountain
Buena Vista International Spain,6.5,The Village
Buena Vista International Spain,6.5,The Village
Buena Vista International Spain,6.4,Out of Time
Buena Vista International Spain,6.1,The Ladykillers
Buena Vista Pictures Distribution,8.4,The Prestige
Buena Vista Pictures Distribution,8.4,The Prestige
Buena Vista Pictures Distribution,6.5,Atlantis: The Lost Empire
Buena Vista Pictures Distribution,6.5,Atlantis: The Lost Empire
Buena Vista Sony Pictures Releasing (BVSPR),8.0,District 9
Buena Vista Sony Pictures Releasing (BVSPR),8.0,District 9
Buena Vista Sony Pictures Releasing (BVSPR),8.0,District 9
Buena Vista Sony Pictures Releasing (BVSPR),6.5,The International
Buena Vista Sony Pictures Releasing (BVSPR),6.5,The International
Buena Vista Sony Pictures Releasing (BVSPR),6.5,The International
Buena Vista Sony Pictures Releasing (BVSPR),6.5,The International
California Filmes,6.7,Brooklyn's Finest
California Filmes,6.7,Brooklyn's Finest
Califórnia Home Vídeo,5.4,November
Califórnia Home Vídeo,5.4,November
Califórnia Home Vídeo,7.5,The Three Burials of Melquiades Estrada
Califórnia Home Vídeo,7.5,The Three Burials of Melquiades Estrada
Califórnia Home Vídeo,7.5,The Three Burials of Melquiades Estrada
Canadian Television (CTV),7.4,All in the Family
Canal Fox,8.2,Sacrifice
Canal Fox,8.2,Sacrifice
Canvas,7.5,The Three Burials of Melquiades Estrada
Canvas,7.5,The Three Burials of Melquiades Estrada
Canvas,7.5,The Three Burials of Melquiades Estrada
CanWest Global Television Network,8.0,The Core of It
CanWest Global Television Network,8.0,The Core of It
CanWest Global Television Network,8.2,Sacrifice
CanWest Global Television Network,8.2,Sacrifice
CanWest Global Television Network,7.7,The Better Half
Capitol Films,7.3,Before the Devil Knows You're Dead
Capitol Films,7.3,Before the Devil Knows You're Dead
Cascade Film,4.8,Ghosts of Mars
Cascade Film,4.8,Ghosts of Mars
Cascade Film,4.8,Ghosts of Mars
Cascade Film,7.3,Michael Clayton
Cascade Film,6.1,The Ladykillers
Castello Lopes Multimédia,8.0,Avatar
Castello Lopes Multimédia,8.0,Avatar
Castello Lopes Multimédia,8.0,Avatar
Castello Lopes Multimedia,7.0,Burn After Reading
Castello Lopes Multimedia,7.0,Burn After Reading
CatchPlay,6.7,Brooklyn's Finest
CatchPlay,6.7,Brooklyn's Finest
CatchPlay,5.8,The Fourth Kind
CatchPlay,5.8,The Fourth Kind
Cathay-Keris Films,7.9,Taken
Cathay-Keris Films,7.5,This Film Is Not Yet Rated
Cathay-Keris Films,6.6,The King
Cathay-Keris Films,7.9,Taken
Cathay-Keris Films,6.6,The King
Cathay-Keris Films,6.6,The King
Cathay-Keris Films,7.2,The Woodsman
Cathay-Keris Films,7.9,Taken
Cathay-Keris Films,6.8,Death Sentence
Cathay-Keris Films,5.2,Blood and Chocolate
Cathay-Keris Films,8.0,District 9
Cathay-Keris Films,5.2,Blood and Chocolate
Cathay-Keris Films,5.2,Blood and Chocolate
Cathay-Keris Films,5.2,Blood and Chocolate
Cathay-Keris Films,8.0,District 9
Cathay-Keris Films,8.0,District 9
Cathay-Keris Films,6.8,Death Sentence
CDI Films,6.8,The Matador
CDI Films,6.8,The Matador
CDI Films,6.8,The Matador
CDI Films,6.8,The Matador
Centfox Film,7.7,Minority Report
Centfox Film,7.7,Minority Report
Centfox Film,7.7,Minority Report
Central Partnership,6.7,Confidence
Central Partnership,6.7,Confidence
Central Partnership,8.3,Der Untergang
Central Partnership,7.0,Burn After Reading
Central Partnership,7.0,Burn After Reading
Central Partnership,8.3,Der Untergang
Central Partnership,6.7,Confidence
Central Partnership,6.2,Human Nature
Central Partnership,6.7,Confidence
Central Partnership,8.3,Der Untergang
Central Partnership,7.1,Monster's Ball
Central Partnership,7.7,Stranger Than Fiction
Channel 4 Television Corporation,6.6,Pilot
Channel One Russia,8.1,Pilot
China Star Entertainment,3.5,Black Mask 2: City of Masks
China Star Entertainment,3.5,Black Mask 2: City of Masks
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Christal Films,7.9,Crash
Cine Qua Non Films,6.7,Storytelling
Cinemark,7.5,Ice Age
Cinematografica Distributori Indipendenti (CDI),5.5,No Good Deed
Cinematografica Distributori Indipendenti (CDI),5.5,People I Know
Cinematografica Distributori Indipendenti (CDI),5.5,People I Know
Cinematografica Distributori Indipendenti (CDI),5.5,No Good Deed
Cinematografica Distributori Indipendenti (CDI),5.5,No Good Deed
Cinematografica Distributori Indipendenti (CDI),5.5,No Good Deed
Cinemax,5.1,Chocolate
Cinemax,6.4,The Screwfly Solution
Cinergia,7.1,Bad Santa
Cinergia,7.1,Chicago
Cinergia,7.1,Bad Santa
Cinergia,7.1,Chicago
Cinergia,7.1,Bad Santa
Cinergia,7.1,Bad Santa
Cinergia,7.1,Bad Santa
Cinergia,7.1,Bad Santa
Cinergia,7.1,Chicago
Cinergia,8.0,Mystic River
Cinergia,8.0,Mystic River
Cinergia,8.0,Mystic River
Cinestar,5.2,Blood and Chocolate
Cinestar,5.2,Blood and Chocolate
Cinestar,5.2,Blood and Chocolate
Cinestar,5.2,Blood and Chocolate
Civite Films,7.2,The Woodsman
CLMC Multimedia,7.0,Burn After Reading
CLMC Multimedia,7.0,Burn After Reading
CM Entertainment,7.3,Law Abiding Citizen
CM Entertainment,7.3,Law Abiding Citizen
CM Entertainment,7.3,Law Abiding Citizen
Columbia Pictures,6.0,Running with Scissors
Columbia TriStar,6.1,Once Upon a Time in the Midlands
Columbia TriStar Film,5.2,Hollywood Homicide
Columbia TriStar Film,5.2,Hollywood Homicide
Columbia TriStar Film,4.8,Ghosts of Mars
Columbia TriStar Film,7.1,Bad Santa
Columbia TriStar Film,7.1,Bad Santa
Columbia TriStar Film,7.1,Bad Santa
Columbia TriStar Film,4.8,Ghosts of Mars
Columbia TriStar Film,4.8,Ghosts of Mars
Columbia TriStar Film,7.1,Bad Santa
Columbia TriStar Film,7.1,Bad Santa
Columbia TriStar Film,7.1,Bad Santa
Columbia TriStar Film Distributors,5.2,Hollywood Homicide
Columbia TriStar Film Distributors,5.2,Hollywood Homicide
Columbia TriStar Film Distributors International,6.4,The Da Vinci Code
Columbia TriStar Film Distributors International,6.4,The Da Vinci Code
Columbia TriStar Films,6.2,The Human Stain
Columbia TriStar Films,6.2,The Human Stain
Columbia TriStar Films,6.2,The Human Stain
Columbia TriStar Films,6.2,The Human Stain
Columbia TriStar Films,5.2,Hollywood Homicide
Columbia TriStar Films,7.1,Bad Santa
Columbia TriStar Films,7.1,Bad Santa
Columbia TriStar Films,7.1,Bad Santa
Columbia TriStar Films,5.2,Hollywood Homicide
Columbia TriStar Films,7.1,Bad Santa
Columbia TriStar Films,7.1,Bad Santa
Columbia TriStar Films,7.1,Bad Santa
Columbia TriStar Films AB,4.8,Ghosts of Mars
Columbia TriStar Films AB,4.8,Ghosts of Mars
Columbia TriStar Films AB,4.8,Ghosts of Mars
Columbia TriStar Films AB,7.0,The Cooler
Columbia TriStar Films AB,7.0,The Cooler
Columbia TriStar Films AB,7.5,The Aviator
Columbia TriStar Films de Argentina,7.5,The Three Burials of Melquiades Estrada
Columbia TriStar Films de Argentina,6.0,Running with Scissors
Columbia TriStar Films de Argentina,7.5,The Three Burials of Melquiades Estrada
Columbia TriStar Films de Argentina,6.7,The Exorcism of Emily Rose
Columbia TriStar Films de Argentina,7.5,The Three Burials of Melquiades Estrada
Columbia TriStar Films de Argentina,7.7,Stranger Than Fiction
Columbia TriStar Films de Argentina,7.4,Capote
Columbia TriStar Films de Argentina,5.2,Hollywood Homicide
Columbia TriStar Films de Argentina,5.2,Hollywood Homicide
Columbia TriStar Films de Argentina,7.1,Bad Santa
Columbia TriStar Films de Argentina,7.5,Gangs of New York
Columbia TriStar Films de Argentina,7.1,Bad Santa
Columbia TriStar Films de Argentina,7.1,Bad Santa
Columbia TriStar Films de Argentina,7.5,Gangs of New York
